"","x","y"
"54",0.432732884413289,0.605075056906465
"55",0.0574636134904436,0.122157076930274
"56",0.774459929395917,0.288152506598001
"57",0.772338718203318,0.874392328952694
"58",0.123440394997474,0.903508491587644
"59",0.609402085410456,0.634666691185702
"60",0.975552451439956,0.105235099419961
"61",0.0537588872944038,0.890577236064353
"62",0.270373040384377,0.467108295777431
"63",0.209386034249509,0.624539863210774
"64",0.540647865785035,0.995578648920296
"65",0.414772733474702,0.81898627712289
"66",0.200348717973267,0.700299787671423
"67",0.238301115766079,0.21709938006487
"68",0.239415892918553,0.674567068351723
"69",0.711893347763968,0.423997603408035
"70",0.559706427418202,0.263307597439415
"71",0.49294627780128,0.00166450674433618
"72",0.262033977884789,0.485483981857939
"73",0.818271454885422,0.0243086962002103
"74",0.23507072016661,0.67176894423183
"75",0.680889183926197,0.998803895148952
"76",0.604532732584494,0.163764899721104
"77",0.741823042645728,0.403745788596238
"78",0.474589771412004,0.83327709421845
"79",0.0544222568892871,0.0564995979123947
"80",0.285464841301347,0.551338269409775
"81",0.903131304898199,0.21360399222638
"82",0.485563516161216,0.599735055271843
"83",0.384648209675328,0.685404993126824
"84",0.867313131714054,0.198761963551544
"85",0.105680269394775,0.207831059706117
"86",0.98640016763046,0.393973142895973
"87",0.542088142869681,0.361113895864001
"88",0.439143469069741,0.697039495786541
"89",0.80890243987927,0.0103218258426036
"90",0.576281568842768,0.281668144577721
"91",0.79096409921156,0.798510111048774
"92",0.558790613058188,0.25067464160627
"93",0.90178147119044,0.914862957752111
"94",0.924685618653076,0.973351257564993
"95",0.23522175126327,0.0909548819481144
"96",0.809159790263683,0.695074717814543
"97",0.11682232111201,0.139157276717367
"98",0.730873335255299,0.964013200958291
"99",0.692375230032511,0.101544095865184
"100",0.861485596402633,0.722961322481659
"101",0.997600433386481,0.382943464100557
"102",0.218672276951363,0.406192157621141
"103",0.161425609105077,0.867835579453471
"104",0.236478953730178,0.915748898996618
"105",0.255870750279435,0.512314279340139
"106",0.956577837903708,0.576804945190401
"107",0.902847827189242,0.423170078575913
"108",0.276388242668724,0.698375839489485
"109",0.911957671998182,0.065529646966561
"110",0.123587400570005,0.32098830427138
"111",0.326718085879861,0.87660798903961
"112",0.0021252463407201,0.376772481132187
"113",0.472312161618692,0.464652521914717
"114",0.945584950236672,0.879165329738559
"115",0.40244417279616,0.617808764981941
"116",0.98293767633078,0.427565855554602
"117",0.593713864234823,0.362308694685244
"118",0.939643532070285,0.393874830092002
"119",0.0422404022896184,0.129761061605253
"120",0.00759667546575626,0.119716225152683
"121",0.148340617232606,0.41919161728051
"122",0.414656761767664,0.732830879057789
"123",0.0230264456325144,0.162423396218266
"124",0.393845573466501,0.195900931607292
"125",0.968518651625909,0.919597228840191
"126",0.259918011457133,0.0112150368465645
"127",0.408199577012571,0.515170386508799
"128",0.494271828304066,0.464201493870382
"129",0.712960424698717,0.406288084225354
"130",0.966498924707627,0.118316218824079
"131",0.343976276370386,0.714674477837529
"132",0.481930832925203,0.438745548039249
"133",0.678786997957335,0.0181309678248528
"134",0.948983226324361,0.400000598400871
"135",0.980437016985802,0.234205850316779
"136",0.780010924266534,0.234689975799122
"137",0.719747657139142,0.279304171485083
"138",0.78068370468847,0.182849042988571
"139",0.847270232118545,0.785483700063341
"140",0.882156948430651,0.325398912938816
"141",0.605048495688686,0.0836640440830302
"142",0.536787989853978,0.272508275489301
"143",0.898928238990752,0.711428260875218
"144",0.664142641699605,0.917402341398736
"145",0.447173334497821,0.599004132590526
"146",0.258924685451547,0.755515392298012
"147",0.491836058721974,0.871559011370218
"148",0.832790471943415,0.463311607098209
"149",0.16695411873341,0.0198497477209417
"150",0.411460732852678,0.630219241415425
"151",0.655631252598661,0.438404914400616
"152",0.520084564064295,0.746869929040726
"153",0.35452259472224,0.234609711174375
"154",0.912107204880942,0.299119057097489
"155",0.441853500474275,0.881066035048946
"156",0.139201655347239,0.457316972738437
"157",0.877103670564295,0.995106385260357
"158",0.610383579608563,0.847415723198782
"159",0.101357677236641,0.149368243352583
"160",0.941441398500827,0.254953791333556
"161",0.637818197920379,0.829077281210392
"162",0.0737619017930736,0.795798371270058
"163",0.820811533989242,0.0352738882140203
"164",0.750572862686321,0.538030941754951
"165",0.0600919236928221,0.113727149019593
"166",0.239739561769461,0.15094139277429
"167",0.412018999647944,0.771464271674801
"168",0.296473949675302,0.762730644413069
"169",0.504140418176015,0.405348211016834
"170",0.0742878664041042,0.0957954319106052
"171",0.133507440929117,0.784775768565846
"172",0.198953397427835,0.70974740246385
"173",0.785445876241893,0.990446285644616
"174",0.383842778021829,0.630010445596306
"175",0.401141913452646,0.960200874815204
"176",0.368380895048709,0.858536890355627
"177",0.462180158414485,0.169068191008976
"178",0.28876058098876,0.367237767622483
"179",0.309157133301302,0.573686971741557
"180",0.260268137779692,0.980130924043214
"181",0.822910863230744,0.858681595119066
"182",0.845555460478145,0.949164056835473
"183",0.223478587837556,0.0906970161124994
"184",0.566094768858189,0.274466522554231
"185",0.437503434405775,0.761521012455788
"186",0.238746180509276,0.438217703594238
"187",0.197317213534191,0.344870191210219
"188",0.27856848570225,0.544833006075242
"189",0.96768035017424,0.0173898168950387
"190",0.00705591490221591,0.329777486895404
"191",0.139900287737271,0.462567992252081
"192",0.0302851148038847,0.702043823999217
"193",0.907542475681212,0.3556372250952
"194",0.992620735156985,0.388643572377852
"195",0.821203410188255,0.657373074547522
"196",0.127455847646765,0.136390852189489
"197",0.0543435948530264,0.978152820854474
"198",0.970384668816406,0.401337085709517
"199",0.205352253797599,0.666421207424652
"200",0.938418226501358,0.636472843519659
"201",0.449272557533673,0.521900326393783
"202",0.241589279018062,0.207501152234304
"203",0.0190726651286953,0.98854070811223
"204",0.748853810728392,0.0386295842612135
"205",0.569610015485253,0.283720998103254
"206",0.0114623848414426,0.61084465246927
"207",0.48957092669367,0.407583921230309
"208",0.108001387139869,0.706071638644882
"209",0.870859151041108,0.299317706454911
"210",0.738631608818149,0.316714019657904
"211",0.48944277660476,0.84564180381639
"212",0.354146192386931,0.0455474648370214
"213",0.790240379473429,0.510572739753863
"214",0.210698117148363,0.348143237603702
"215",0.898685818195408,0.299183694082573
"216",0.320220175384024,0.934998279807271
"217",0.122132179831621,0.408032635469916
"218",0.282873477748486,0.0619424136491404
"219",0.96570353117275,0.0786229016264039
"220",0.380046092732753,0.944045705411596
"221",0.86865993411269,0.126938595612366
"222",0.469153650930941,0.66757801245045
"223",0.456194169235792,0.9896967375108
"224",0.748141586133903,0.403645039583296
"225",0.11416621487059,0.120298918040636
"226",0.807123093351758,0.0968148577715034
"227",0.516428231849268,0.112573204018643
"228",0.694884968187996,0.36313504001636
"229",0.453047920587731,0.399084916762003
"230",0.0456182235898289,0.673159295322151
"231",0.303911058601661,0.299464476060315
"232",0.624484088165615,0.154017546532698
"233",0.331425747557165,0.204710897972826
"234",0.431252314937961,0.329855789100531
"235",0.801939245117689,0.922974456422194
"236",0.0902262392109551,0.705564655532892
"237",0.995500630837886,0.532278098907414
"238",0.895424235156571,0.652708134593832
"239",0.925024696165071,0.778873796595315
"240",0.705354630448595,0.532516057847318
"241",0.37661472613286,0.716280570631222
"242",0.921044577837119,0.917116471396308
"243",0.541173104379086,0.430904334724583
"244",0.0860272573142553,0.964715584351832
"245",0.868634071623954,0.202524340996736
"246",0.313265782716784,0.93394657256953
"247",0.616774769347158,0.0771160041423123
"248",0.00177225313147242,0.116327644178942
"249",0.255804954933229,0.513295453760576
"250",0.713453186150214,0.222651013012871
"251",0.126436441315543,0.363826053403777
"252",0.569500718543552,0.788239844059762
"253",0.526185652070332,0.495919936370792
"254",0.682592048782457,0.793158230763353
"255",0.0214898447283274,0.617068801038904
"256",0.303100890958857,0.108157571669792
"257",0.0822669067344859,0.988947717961195
"258",0.965655930341608,0.741032072141725
"259",0.110255621887926,0.190983251118201
"260",0.866239474696839,0.246419886009745
"261",0.26567321033533,0.532669021659458
"262",0.804323727629619,0.495644325515161
"263",0.0429417609229553,0.812553427185748
"264",0.241841358880562,0.538472431672058
"265",0.284460863709994,0.753351018441924
"266",0.12116033325178,0.735658748745584
"267",0.901310571846785,0.751351415292444
"268",0.443227634960671,0.880716319961199
"269",0.365931519946046,0.308766693795
"270",0.73297854885813,0.153558633417313
"271",0.7827065667942,0.173594023340141
"272",0.0758323646063859,0.654113513234339
"273",0.650817822971721,0.450072512151362
"274",0.241700712997194,0.88008257572928
"275",0.00542948123644136,0.876120780964777
"276",0.230528664464504,0.617236516807982
"277",0.711428705315835,0.212568090417415
"278",0.0134603702713267,0.123127654392115
"279",0.032621231674453,0.131730586433967
"280",0.887368992211969,0.823301307068756
"281",0.466265879146738,0.533557613990501
"282",0.397680815131259,0.488423930795636
"283",0.98851427989936,0.26611417718269
"284",0.189203600409832,0.224000794111562
"285",0.308987668955381,0.354844702170592
"286",0.260581712318559,0.0126816942106301
"287",0.293857003831318,0.204204997275339
"288",0.68126103855186,0.796656940702463
"289",0.293352806164981,0.0883609980755792
"290",0.00843147242981876,0.316666827098297
"291",0.542958176215448,0.991669066697883
"292",0.104101274776278,0.277735609139966
"293",0.413210203460966,0.812601770257792
"294",0.555777849713391,0.508223487971535
"295",0.947435577070795,0.758001519462115
"296",0.605896584135262,0.162556163246203
"297",0.909659830952671,0.800132751459054
"298",0.800817130115347,0.868821986888635
"299",0.0180517273996691,0.525002348820519
"300",0.0723962050905956,0.506970068166734
"301",0.694591083403144,0.575365910802661
"302",0.900034619561206,0.28080120679398
"303",0.431086080815317,0.350358977745949
"304",0.35200940207238,0.705575946250817
"305",0.362541634530471,0.65606902644536
"306",0.230031022637636,0.895287587301992
"307",0.834339798557828,0.148263731375017
"308",0.975169140398158,0.343430851709687
"309",0.694271106280573,0.257059405414913
"310",0.872257108987693,0.576765652010756
"311",0.598030613180237,0.343711162087202
"312",0.682093580731119,0.799184653305614
"313",0.954372432696004,0.938938173398024
"314",0.320438340073231,0.414878214568753
"315",0.597865396271933,0.0979651166508397
"316",0.0987479390729705,0.705807711620682
"317",0.308586799058682,0.429015621296603
"318",0.564671711986214,0.297607757305694
"319",0.704036693462826,0.554388923402728
"320",0.792458197729899,0.380203316556694
"321",0.354081106441099,0.864739373967352
"322",0.607854445027157,0.131330557071226
"323",0.776713465879102,0.856569039525131
"324",0.777685305122893,0.87943883314741
"325",0.133375671040259,0.0162657571336631
"326",0.071546565640759,0.508927085807816
"327",0.0209067183277203,0.525435327855466
"328",0.675130230433792,0.686965171164519
"329",0.649639360561769,0.396691097934718
"330",0.21190201667158,0.611757362149395
"331",0.182325112910155,0.21430551138002
"332",0.8723805251943,0.770685152552622
"333",0.0177005794430194,0.296949715978884
"334",0.0700979147269747,0.794901578344849
"335",0.594021084676204,0.698972263974265
"336",0.75299238539003,0.106261844323156
"337",0.209351971298437,0.573713146513846
"338",0.793048966678078,0.611468310282942
"339",0.892013435233614,0.515086370788927
"340",0.213783102031918,0.438458400414395
"341",0.488888075564392,0.679319662953479
"342",0.093782781170725,0.00731635298908556
"343",0.696718746794596,0.386722690005204
"344",0.991062700280636,0.207023499029991
"345",0.781560660209287,0.624240900559718
"346",0.884919541888392,0.897159901476665
"347",0.534241272026222,0.0282677471588028
"348",0.794738958866125,0.132498339360253
"349",0.655859823531778,0.0552906141386338
"350",0.776464839842569,0.895975922618584
"351",0.0892898774375318,0.468058015752058
"352",0.858907904351635,0.079973901350365
"353",0.860709593780196,0.285293697943909
"354",0.930151500984672,0.246895313556125
"355",0.823208195185787,0.858545128253372
"356",0.70359316336827,0.827055353206809
"357",0.980669150143311,0.591730971650519
"358",0.929796630271527,0.24664201473285
"359",0.430490870237995,0.34669059970977
"360",0.916366919187879,0.786937179787862
"361",0.611914476857132,0.40130248738362
"362",0.429339981063367,0.60650147085673
"363",0.700789703497175,0.756005824468773
"364",0.211287671735285,0.985350264967472
"365",0.92133855014652,0.195811284501819
"366",0.0632267234273081,0.704794574823075
"367",0.684416161123634,0.396076233378176
"368",0.206873190162662,0.98878552608615
"369",0.411676036212339,0.731534104937993
"370",0.126107690372179,0.552190304119264
"371",0.0576884725621505,0.233563136863156
"372",0.0577296276814506,0.120861348429671
"373",0.556139839964775,0.214109262338547
"374",0.40939391758073,0.515366083050027
"375",0.466350260544575,0.104872174396705
"376",0.431997027170113,0.0589267056560567
"377",0.929321488018713,0.98518946799361
"378",0.13767754826504,0.885623320515647
"379",0.693708073497275,0.763938510840029
"380",0.913586334804295,0.362836449164456
"381",0.154741691568361,0.0769398632461942
"382",0.790454598086024,0.534309367484664
"383",0.65503955690621,0.148530273813423
"384",0.627510306057142,0.89484731772253
"385",0.620616434248827,0.159524282379071
"386",0.672799920486974,0.143532786906228
"387",0.208410039087202,0.294312279100016
"388",0.427467817520559,0.76543660803641
"389",0.529448223113261,0.889964442476337
"390",0.885009840332214,0.893239123528158
"391",0.666267247832322,0.649699388177029
"392",0.686551659879269,0.722801778487411
"393",0.777419424879154,0.853692870997385
"394",0.692881856386712,0.33736927969657
"395",0.697131564948858,0.392032714943183
"396",0.783459111339814,0.269280939899173
"397",0.403814550646231,0.931458279306302
"398",0.0949747638120202,0.621383564730897
"399",0.347005454010231,0.711171901281076
"400",0.802109745016271,0.111260253469916
"401",0.55917781974109,0.256015860456918
"402",0.691494106533951,0.319518838164977
"403",0.237365907651959,0.918139717876535
"404",0.900236401057146,0.299176226523248
"405",0.586114164593385,0.395049922772447
"406",0.775310550592812,0.862284698356911
"407",0.982480005157888,0.906781098939929
"408",0.373823222563124,0.310897423161689
"409",0.201186074158486,0.694630109325544
"410",0.00968591920187383,0.304710493370362
"411",0.398744293993984,0.725908109413957
"412",0.150413055310068,0.349514150744209
"413",0.0330294536648837,0.293673395095256
"414",0.277551975655697,0.0501828685198693
"415",0.279918549669897,0.201739744570569
"416",0.0646394158642136,0.524836674239587
"417",0.189725198607793,0.0899558320206974
"418",0.617858781474228,0.427704626977395
"419",0.974283291570087,0.556556505296535
"420",0.71120719620242,0.211464864737612
"421",0.467948043979749,0.822790034886376
"422",0.911013845785185,0.299124322681234
"423",0.283376390027704,0.702875937597157
"424",0.658708894458218,0.387915071218784
"425",0.347107113642455,0.827270215916189
"426",0.402301751883105,0.514204008903135
"427",0.531042078398793,0.0118338738039999
"428",0.978898093240157,0.400400664874445
"429",0.914106173942592,0.621611123830635
"430",0.671969439219647,0.677047670547657
"431",0.820193168128881,0.478822645124814
"432",0.316930906391621,0.330474343692697
"433",0.063757797051092,0.890527354515841
"434",0.290798324967566,0.793016052685772
"435",0.0682556380447266,0.225673373836167
"436",0.528651036065256,0.274309066209394
"437",0.354109485495112,0.218974051325768
"438",0.122462671969318,0.740839475946934
"439",0.766749604244866,0.118368365297943
"440",0.358953487188385,0.830947456363785
"441",0.78043371734592,0.638478133273748
"442",0.650191459531713,0.373680755099894
"443",0.162083532269694,0.0549578195367165
"444",0.0582700563607864,0.704653200669424
"445",0.966171084203417,0.0179366807127234
"446",0.855768441510049,0.449636831613856
"447",0.402819282065301,0.18887892535466
"448",0.850476882541794,0.658631176243309
"449",0.0889644260333786,0.546380097704497
"450",0.253800995037748,0.280949191320051
"451",0.695070303777327,0.760357735493144
"452",0.901049745379461,0.147528053103321
"453",0.952452111867638,0.959432096501407
"454",0.476084452777024,0.672066019781015
"455",0.962192805521742,0.744257438484582
"456",0.801823894632038,0.344271674313585
"457",0.500345664459124,0.72483701145712
"458",0.822741781591103,0.660173493618197
"459",0.610649983930079,0.518705884620002
"460",0.686420487399919,0.590310906450946
"461",0.384447243974204,0.866207614973246
"462",0.973723484790111,0.557197076497858
"463",0.487345735136566,0.862152582642315
"464",0.677927332226434,0.0147760633924432
"465",0.483804943833628,0.522002137520005
"466",0.597895365079171,0.875341480791827
"467",0.810375559404539,0.428484390650633
"468",0.474398004677891,0.406422404048954
"469",0.44976597888765,0.140724282589045
"470",0.377484161914435,0.311885862711936
"471",0.207639527134916,0.633842260705658
"472",0.254274160436723,0.124487271930548
"473",0.788747763982305,0.019823020197318
"474",0.0379834897170687,0.0645341448243326
"475",0.929862143828553,0.60372049437966
"476",0.501957187112787,0.652940063710023
"477",0.240717715149966,0.185863562584148
"478",0.917691077339044,0.955489914762513
"479",0.822661209847418,0.476206509478367
"480",0.157299601599775,0.240348243014253
"481",0.0684287524593682,0.516108503053395
"482",0.78444547749831,0.400560503061287
"483",0.606124254665988,0.308841920611379
"484",0.806251126412556,0.866327937963526
"485",0.558915536213768,0.252397860607729
"486",0.836103175248863,0.965525830854179
"487",0.481522732496696,0.844224001477702
"488",0.790601340113787,0.799988038662264
"489",0.962152803987212,0.0719149876623113
"490",0.415930205135153,0.633113426650117
"491",0.631580079468216,0.496704180260655
"492",0.46065923731046,0.586918895380335
"493",0.711904828601417,0.162026680778568
"494",0.972251031382619,0.186562664819393
"495",0.449388063755717,0.754661156053854
"496",0.0440723941893014,0.291313129355376
"497",0.285667657656286,0.279246867552149
"498",0.540687588490741,0.501949408233996
"499",0.228400530598344,0.903676185518846
"500",0.999739349997651,0.504460522415816
"501",0.521148323700645,0.614203345430482
"502",0.630559961394786,0.340872644115821
"503",0.659489937292434,0.268429665694316
"504",0.997608878940495,0.529865689718957
"505",0.882133718517464,0.104090849975898
"506",0.791105180385684,0.53484303880123
"507",0.231605000341645,0.617553128299271
"508",0.1911336841146,0.00103369436245077
"509",0.232839629249825,0.163499816495976
"510",0.470150150553586,0.596061263271954
"511",0.64294493554784,0.274155275110025
"512",0.371489171439394,0.520646106243446
"513",0.282699869983496,0.895700737205781
"514",0.394154248716187,0.778434559659823
"515",0.941406018902852,0.401493709546213
"516",0.21044231834484,0.393062229157079
"517",0.671880224787641,0.00644119019602693
"518",0.0363405904622745,0.765867328106837
"519",0.36257830878532,0.680693164548376
"520",0.692658814612337,0.257636616369995
"521",0.785791717198944,0.875718221792716
"522",0.758301184252969,0.110933652299991
"523",0.98502786127346,0.262252146683861
"524",0.466401439285709,0.170284579876496
"525",0.203254892886408,0.282309499504659
"526",0.1382774735478,0.450370692073165
"527",0.896414404891025,0.342381873928736
"528",0.582680815826721,0.706244868386256
"529",0.358322796130613,0.759073786997485
"530",0.436009368927396,0.395582286865842
"531",0.900713831683775,0.741351238526857
"532",0.874942554612999,0.914678517097987
"533",0.939700036107112,0.298986170871782
"534",0.190430689535428,0.652836216263877
"535",0.43775998332843,0.391491306920688
"536",0.517093432219879,0.113448479324778
"537",0.834207057248302,0.982433195854617
"538",0.471046766469986,0.468060743072819
"539",0.401521921086022,0.514076231120315
"540",0.289856248355066,0.63468812760078
"541",0.893923315285706,0.339414579046433
"542",0.347295340329421,0.738397762694465
"543",0.10918877322802,0.186761305574304
"544",0.0249439614842094,0.832680713634904
"545",0.0893197411967263,0.0204719634929769
"546",0.416227378738608,0.410407876516548
"547",0.729307913881721,0.155033603685849
"548",0.77952002127649,0.322406357158656
"549",0.788722219371462,0.532888300803519
"550",0.601228556267433,0.290316413775105
"551",0.423213376716597,0.693638489829109
"552",0.872275824248525,0.0896784286051685
"553",0.870757266131016,0.238720989139118
"554",0.931524556272847,0.570048341209278
"555",0.356418268484122,0.042022969641234
"556",0.489090269853458,0.846778087159623
"557",0.793457867814415,0.377663546071096
"558",0.136214937757725,0.0840445385236378
"559",0.305466419854636,0.073907713943983
"560",0.793315150168932,0.335930235438361
"561",0.686295400565658,0.61158697931887
"562",0.81378803323052,0.58841081259895
"563",0.872969189197693,0.23495158813329
"564",0.758518854018844,0.886318104407912
"565",0.187006432331026,0.465812499173322
"566",0.757534032265266,0.976926736760738
"567",0.44294034421155,0.759399693930855
"568",0.51830175262956,0.036617474840984
"569",0.569713042201392,0.0860241170234119
"570",0.926839535850412,0.613998864398423
"571",0.563454467602584,0.516743193755249
"572",0.320313230293127,0.31475749084334
"573",0.119320590421369,0.664424456778282
"574",0.224292649719373,0.166634202239148
"575",0.409778312265983,0.00099061959962625
"576",0.495573962898377,0.825878310396852
"577",0.0372794130792852,0.704054505136983
"578",0.324563294840073,0.416894608001106
"579",0.608196390945124,0.985632683919809
"580",0.431677314234257,0.792418642133098
"581",0.200704554981945,0.885563748375886
"582",0.320286729154442,0.314732781779607
"583",0.38930142612942,0.315076478618104
"584",0.461935098966313,0.114416926099857
"585",0.409187227280304,0.730451340707514
"586",0.91561211364273,0.950181048664421
"587",0.656737070703062,0.394170016048281
"588",0.947218795950536,0.653567032173786
"589",0.564731407338313,0.465983748142289
"590",0.0460828403349476,0.809040697460101
"591",0.867433775313542,0.838246851525328
"592",0.818656040125337,0.336249658325068
"593",0.386884657662308,0.867724836955096
"594",0.732694100289982,0.0883991049927018
"595",0.451144774142586,0.165888275010338
"596",0.359178979487779,0.420178181653672
"597",0.512716269438463,0.404032233840833
"598",0.705093975253037,0.536841967287845
"599",0.120074886300024,0.402840355410042
"600",0.734821457495534,0.546259186317455
"601",0.694759839067993,0.396392833041352
"602",0.314288720900593,0.423331766575841
"603",0.490417239209774,0.177204885007427
"604",0.60359790992306,0.287771816460406
"605",0.0960409787041884,0.890366303448182
"606",0.958242819793714,0.263923571027946
"607",0.464955765294504,0.546026638401766
"608",0.691793541702677,0.0460033031721573
"609",0.358783207453319,0.038354423484011
"610",0.459844293873023,0.259773930242296
"611",0.60246910892391,0.983761311285762
"612",0.140981576017971,0.470695107374193
"613",0.268366607864372,0.0298848877641373
"614",0.111337412152622,0.553625719427649
"615",0.604888375274439,0.861213545224939
"616",0.332158217252515,0.417615046940291
"617",0.348243460582055,0.939236218801839
"618",0.823158364722067,0.99551039685962
"619",0.101622232872233,0.0737475826965165
"620",0.306528164354787,0.239090086317616
"621",0.63115463193244,0.0690861800658094
"622",0.199409776822444,0.4672230195313
"623",0.864105850578012,0.299350230142033
"624",0.76267139489895,0.632920103533549
"625",0.210820753531542,0.616898137080065
"626",0.666871075496649,0.411159947188597
"627",0.803173337401429,0.649016936869801
"628",0.878153569009844,0.43705252039754
"629",0.433785518641974,0.366996045047224
"630",0.39751256978502,0.507636304663893
"631",0.404414313782675,0.971738751907481
"632",0.24419718730263,0.356337303857743
"633",0.457635357368843,0.301629887937286
"634",0.847126563672428,0.0714211614625325
"635",0.464409329778239,0.664505850154551
"636",0.936263255466622,0.142651526458067
"637",0.525139331455738,0.0121476885833564
"638",0.861307297383031,0.722180306627767
"639",0.697458258248009,0.571276389343721
"640",0.43241466365451,0.358547246389403
"641",0.339495942308209,0.200849212149376
"642",0.783088234909563,0.762069989466982
"643",0.115271115787725,0.383798410542762
"644",0.756180758958566,0.109067652087809
"645",0.508006127254946,0.640730464288754
"646",0.356194362442266,0.297883997246275
"647",0.960549030160414,0.0199737623117407
"648",0.497185116001088,0.820684859697686
"649",0.179936067513645,0.344393103312038
"650",0.688548961587841,0.281635830965951
"651",0.484766768175253,0.849346222313079
"652",0.117005309441292,0.391748365298934
"653",0.103551253362928,0.275591547165183
"654",0.859080798709767,0.175314156588848
"655",0.509920589789506,0.10401040302254
"656",0.817519297143021,0.337217932982193
"657",0.496553628103068,0.663846981187689
"658",0.205359991534549,0.666368815765753
"659",0.990848354278711,0.268699714780679
"660",0.892335561329307,0.100481050429611
"661",0.293099939093224,0.752618794977982
"662",0.9624739551045,0.262482460878228
"663",0.142963374250502,0.485590582218478
"664",0.974311622291774,0.916309652899875
"665",0.65005967177755,0.552374503096858
"666",0.778477072380931,0.849383877900288
"667",0.709370061243548,0.202315017886434
"668",0.872706220914638,0.772111820639171
"669",0.173423719571079,0.0863104920849442
"670",0.771725808958781,0.403268989758669
"671",0.666177914386604,0.266115205701288
"672",0.173370787061952,0.0862570791307863
"673",0.709487723174376,0.0679772090947432
"674",0.624281429513087,0.415204268254626
"675",0.290897482067618,0.526986775469753
"676",0.864606284202594,0.573117398638948
"677",0.0864334274952559,0.995923607350908
"678",0.177469398649506,0.872103129602631
"679",0.663759326478619,0.654248576048664
"680",0.393197550298939,0.108643853279213
"681",0.919966668368534,0.226190892895912
"682",0.420284859864368,0.0312241983456692
"683",0.887905276211684,0.821097840077101
"684",0.687249337096932,0.619151073583749
"685",0.185801640046885,0.447981340551661
"686",0.134310229333142,0.19499679702463
"687",0.140177566857922,0.66870056174971
"688",0.49817866650429,0.476121218874665
"689",0.298873734036136,0.563986743957074
"690",0.558462865903298,0.928436473445483
"691",0.0305806037158063,0.622711529624914
"692",0.40898556826622,0.998709424190969
"693",0.886086209082562,0.846502959733631
"694",0.404462827630269,0.929946020856936
"695",0.425108756207843,0.861219327059496
"696",0.174758013913359,0.104789496254012
"697",0.892750069840216,0.586537606751397
"698",0.123781953380373,0.0896698520207959
"699",0.798730398750279,0.777460940292427
"700",0.624926947149442,0.512831157840938
"701",0.0598881247518321,0.531347126582574
"702",0.157897888505724,0.844835775418131
"703",0.453297378283744,0.799657137311832
"704",0.48333198426296,0.434971680532384
"705",0.448999945993452,0.598236204992724
"706",0.0700923748697738,0.794900222416279
"707",0.211379029932313,0.605291568419032
"708",0.199321767092488,0.564632661668846
"709",0.588428536476911,0.506386752566242
"710",0.279003038898549,0.831479546896162
"711",0.398079662003329,0.442878568658068
"712",0.220470921812474,0.55742903434705
"713",0.402937279928978,0.514308142216318
"714",0.167763870398747,0.184991852336112
"715",0.402342773525529,0.979594157638771
"716",0.913240491752763,0.944124847167748
"717",0.784738711041403,0.164296535941953
"718",0.481744080586004,0.439248547655165
"719",0.0180322289346066,0.943675733141654
"720",0.0375739712718002,0.688313067463822
"721",0.116956937121937,0.111409614739327
"722",0.787556270208062,0.392657196126911
"723",0.518628204612678,0.734856248510694
"724",0.463631114887171,0.0725134106383608
"725",0.795958080505964,0.778163983545539
"726",0.590073436661147,0.377992481564761
"727",0.964076523681473,0.0186956187564783
"728",0.239775974824514,0.21279423090529
"729",0.880149137021249,0.996065375530249
